;Cluster;Wochentag;Ankunftszeit;Nummer;Pausentyp;Kapazitaet;Max_Leistung;SOC;Pausenlaenge;Ladesäule;Zeit_DateTime;Ankunftszeit_total;LoadStatus
2809;2;5;1095;2050;Nachtlader;840;1000;0,2720340869128528;540;NCS;2021-01-05 18:15:00;6855;1
2810;2;5;1095;2051;Nachtlader;960;1000;0,3658669832879463;540;NCS;2021-01-05 18:15:00;6855;1
2811;2;5;1100;2052;Nachtlader;960;1000;0,2291051950515438;540;NCS;2021-01-05 18:20:00;6860;1
2812;2;5;1100;2053;Nachtlader;840;1000;0,2457159208665933;540;NCS;2021-01-05 18:20:00;6860;1
2816;2;5;1110;2057;Nachtlader;960;1000;0,3209710808453684;540;NCS;2021-01-05 18:30:00;6870;1
2817;2;5;1115;2058;Nachtlader;960;1000;0,2051879121384508;540;NCS;2021-01-05 18:35:00;6875;1
2818;2;5;1120;2059;Nachtlader;960;1000;0,2646908541588942;540;NCS;2021-01-05 18:40:00;6880;1
2819;2;5;1125;2060;Nachtlader;720;1000;0,1973086068269673;540;NCS;2021-01-05 18:45:00;6885;1
2820;2;5;1125;2061;Nachtlader;960;1000;0,2136162790834628;540;NCS;2021-01-05 18:45:00;6885;1
2821;2;5;1125;2062;Nachtlader;720;1000;0,2671400801173086;540;NCS;2021-01-05 18:45:00;6885;1
2824;2;5;1130;2065;Nachtlader;720;1000;0,2404208298454866;540;NCS;2021-01-05 18:50:00;6890;1
2826;2;5;1140;2067;Nachtlader;840;1000;0,1999380232116002;540;NCS;2021-01-05 19:00:00;6900;1
2827;2;5;1140;2068;Nachtlader;840;1000;0,3772154757271261;540;NCS;2021-01-05 19:00:00;6900;1
2830;2;5;1150;2071;Nachtlader;840;1000;0,3139103673145368;540;NCS;2021-01-05 19:10:00;6910;1
2831;2;5;1150;2072;Nachtlader;840;1000;0,3154929608099456;540;NCS;2021-01-05 19:10:00;6910;1
2832;2;5;1150;2073;Nachtlader;840;1000;0,3675465608012611;540;NCS;2021-01-05 19:10:00;6910;1
2833;2;5;1150;2074;Nachtlader;960;1000;0,3315721846251711;540;NCS;2021-01-05 19:10:00;6910;1
2835;2;5;1155;2076;Nachtlader;840;1000;0,2384648448716446;540;NCS;2021-01-05 19:15:00;6915;1
2836;2;5;1155;2077;Nachtlader;840;1000;0,2079525895198589;540;NCS;2021-01-05 19:15:00;6915;1
2837;2;5;1155;2078;Nachtlader;960;1000;0,2316893359581018;540;NCS;2021-01-05 19:15:00;6915;1
2838;2;5;1155;2079;Nachtlader;960;1000;0,3544238711454885;540;NCS;2021-01-05 19:15:00;6915;1
2843;2;5;1160;2084;Nachtlader;960;1000;0,2559097241627376;540;NCS;2021-01-05 19:20:00;6920;1
2844;2;5;1160;2085;Nachtlader;960;1000;0,1841762032945436;540;NCS;2021-01-05 19:20:00;6920;1
2846;2;5;1170;2087;Nachtlader;960;1000;0,3416387732308747;540;NCS;2021-01-05 19:30:00;6930;1
2847;2;5;1170;2088;Nachtlader;720;1000;0,2664648095874413;540;NCS;2021-01-05 19:30:00;6930;1
2851;2;5;1175;2092;Nachtlader;960;1000;0,2856803251795408;540;NCS;2021-01-05 19:35:00;6935;1
2852;2;5;1175;2093;Nachtlader;840;1000;0,2701638945297078;540;NCS;2021-01-05 19:35:00;6935;1
2853;2;5;1175;2094;Nachtlader;960;1000;0,1767993488671896;540;NCS;2021-01-05 19:35:00;6935;1
2859;2;5;1180;2100;Nachtlader;960;1000;0,2322501480977644;540;NCS;2021-01-05 19:40:00;6940;1
2861;2;5;1185;2102;Nachtlader;960;1000;0,1817592791656225;540;NCS;2021-01-05 19:45:00;6945;1
2862;2;5;1185;2103;Nachtlader;720;1000;0,1935090622392754;540;NCS;2021-01-05 19:45:00;6945;1
2863;2;5;1185;2104;Nachtlader;600;1000;0,2850449577663436;540;NCS;2021-01-05 19:45:00;6945;1
2864;2;5;1190;2105;Nachtlader;840;1000;0,3274091049351759;540;NCS;2021-01-05 19:50:00;6950;1
2865;2;5;1190;2106;Nachtlader;960;1000;0,3555130434313953;540;NCS;2021-01-05 19:50:00;6950;1
2868;2;5;1195;2109;Nachtlader;840;1000;0,1699008654857373;540;NCS;2021-01-05 19:55:00;6955;1
2869;2;5;1195;2110;Nachtlader;840;1000;0,2349540195208875;540;NCS;2021-01-05 19:55:00;6955;1
2870;2;5;1195;2111;Nachtlader;720;1000;0,2552296405464425;540;NCS;2021-01-05 19:55:00;6955;1
2871;2;5;1195;2112;Nachtlader;840;1000;0,206107104496361;540;NCS;2021-01-05 19:55:00;6955;1
2872;2;5;1195;2113;Nachtlader;960;1000;0,3037011091627189;540;NCS;2021-01-05 19:55:00;6955;1
2877;2;5;1205;2118;Nachtlader;960;1000;0,1966285480354316;540;NCS;2021-01-05 20:05:00;6965;1
2878;2;5;1205;2119;Nachtlader;840;1000;0,3040062338645768;540;NCS;2021-01-05 20:05:00;6965;1
2879;2;5;1210;2120;Nachtlader;840;1000;0,2296531185579492;540;NCS;2021-01-05 20:10:00;6970;1
2881;2;5;1215;2122;Nachtlader;600;1000;0,314206357194471;540;NCS;2021-01-05 20:15:00;6975;1
2882;2;5;1215;2123;Nachtlader;720;1000;0,2340926678668943;540;NCS;2021-01-05 20:15:00;6975;1
2884;2;5;1220;2125;Nachtlader;840;1000;0,279251903197385;540;NCS;2021-01-05 20:20:00;6980;1
2885;2;5;1220;2126;Nachtlader;720;1000;0,2257843826153491;540;NCS;2021-01-05 20:20:00;6980;1
2886;2;5;1220;2127;Nachtlader;840;1000;0,3509740988003619;540;NCS;2021-01-05 20:20:00;6980;1
2887;2;5;1220;2128;Nachtlader;960;1000;0,242151798096531;540;NCS;2021-01-05 20:20:00;6980;1
2894;2;5;1235;2135;Nachtlader;720;1000;0,3296978483462975;540;NCS;2021-01-05 20:35:00;6995;1
2896;2;5;1240;2137;Nachtlader;840;1000;0,2364726076857586;540;NCS;2021-01-05 20:40:00;7000;1
2897;2;5;1245;2138;Nachtlader;600;1000;0,2560316299635283;540;NCS;2021-01-05 20:45:00;7005;1
2898;2;5;1250;2139;Nachtlader;840;1000;0,2848439264894793;540;NCS;2021-01-05 20:50:00;7010;1
2902;2;5;1260;2143;Nachtlader;960;1000;0,2848061037903963;540;NCS;2021-01-05 21:00:00;7020;1
2903;2;5;1260;2144;Nachtlader;720;1000;0,2539450827342889;540;NCS;2021-01-05 21:00:00;7020;1
2904;2;5;1260;2145;Nachtlader;960;1000;0,2644364708176683;540;NCS;2021-01-05 21:00:00;7020;1
2905;2;5;1265;2146;Nachtlader;960;1000;0,2265622010494998;540;NCS;2021-01-05 21:05:00;7025;1
2907;2;5;1270;2148;Nachtlader;600;1000;0,3310226442337306;540;NCS;2021-01-05 21:10:00;7030;1
2908;2;5;1275;2149;Nachtlader;720;1000;0,1934139773700343;540;NCS;2021-01-05 21:15:00;7035;1
2911;2;5;1285;2152;Nachtlader;720;1000;0,3172030649094517;540;NCS;2021-01-05 21:25:00;7045;1
2912;2;5;1285;2153;Nachtlader;960;1000;0,24281544367361;540;NCS;2021-01-05 21:25:00;7045;1
2913;2;5;1285;2154;Nachtlader;840;1000;0,1918528715774327;540;NCS;2021-01-05 21:25:00;7045;1
2914;2;5;1290;2155;Nachtlader;840;1000;0,2748092112748539;540;NCS;2021-01-05 21:30:00;7050;1
2917;2;5;1295;2158;Nachtlader;840;1000;0,2456670765402534;540;NCS;2021-01-05 21:35:00;7055;1
2919;2;5;1300;2160;Nachtlader;960;1000;0,2678311089200269;540;NCS;2021-01-05 21:40:00;7060;1
2920;2;5;1300;2161;Nachtlader;960;1000;0,1938995730239439;540;NCS;2021-01-05 21:40:00;7060;1
2922;2;5;1305;2163;Nachtlader;840;1000;0,2946728376910691;540;NCS;2021-01-05 21:45:00;7065;1
2924;2;5;1315;2165;Nachtlader;960;1000;0,1963957466727616;540;NCS;2021-01-05 21:55:00;7075;1
2926;2;5;1320;2167;Nachtlader;840;1000;0,199653210157586;540;NCS;2021-01-05 22:00:00;7080;1
2928;2;5;1325;2169;Nachtlader;960;1000;0,130907790805109;540;NCS;2021-01-05 22:05:00;7085;1
2929;2;5;1325;2170;Nachtlader;840;1000;0,1330803221376413;540;NCS;2021-01-05 22:05:00;7085;1
2930;2;5;1325;2171;Nachtlader;960;1000;0,1750989674703042;540;NCS;2021-01-05 22:05:00;7085;1
2931;2;5;1330;2172;Nachtlader;960;1000;0,1585369696369722;540;NCS;2021-01-05 22:10:00;7090;1
2933;2;5;1340;2174;Nachtlader;840;1000;0,2419704244866336;540;NCS;2021-01-05 22:20:00;7100;1
2934;2;5;1340;2175;Nachtlader;960;1000;0,2218561434220396;540;NCS;2021-01-05 22:20:00;7100;1
2935;2;5;1340;2176;Nachtlader;720;1000;0,2115447405662842;540;NCS;2021-01-05 22:20:00;7100;1
2936;2;5;1340;2177;Nachtlader;600;1000;0,185166932178579;540;NCS;2021-01-05 22:20:00;7100;1
2940;2;5;1360;2181;Nachtlader;960;1000;0,122806401965046;540;NCS;2021-01-05 22:40:00;7120;1
2941;2;5;1360;2182;Nachtlader;840;1000;0,2672626061687903;540;NCS;2021-01-05 22:40:00;7120;1
2942;2;5;1360;2183;Nachtlader;840;1000;0,3178327477866957;540;NCS;2021-01-05 22:40:00;7120;1
2943;2;5;1365;2184;Nachtlader;840;1000;0,2977819086709343;540;NCS;2021-01-05 22:45:00;7125;1
2945;2;5;1410;2186;Nachtlader;840;1000;0,1358729654831491;540;NCS;2021-01-05 23:30:00;7170;1
2946;2;5;1410;2187;Nachtlader;720;1000;0,1513277280428527;540;NCS;2021-01-05 23:30:00;7170;1
2948;2;5;1430;2189;Nachtlader;840;1000;0,2369300846708074;540;NCS;2021-01-05 23:50:00;7190;1
2949;2;5;1435;2190;Nachtlader;720;1000;0,1341999233221373;540;NCS;2021-01-05 23:55:00;7195;1
2950;2;5;1435;2191;Nachtlader;600;1000;0,1236364907265021;540;NCS;2021-01-05 23:55:00;7195;1
2951;2;6;5;2192;Nachtlader;960;1000;0,2907841607693444;540;NCS;2021-01-06 00:05:00;7205;1
2952;2;6;40;2193;Nachtlader;840;1000;0,1658833314748886;540;NCS;2021-01-06 00:40:00;7240;1
2953;2;6;60;2194;Nachtlader;960;1000;0,1152199977961548;540;NCS;2021-01-06 01:00:00;7260;1
2954;2;6;85;2195;Nachtlader;840;1000;0,226707058723234;540;NCS;2021-01-06 01:25:00;7285;1
2955;2;6;95;2196;Nachtlader;960;1000;0,1592881449558794;540;NCS;2021-01-06 01:35:00;7295;1
3018;2;6;920;2259;Nachtlader;960;1000;0,3426239401650696;540;NCS;2021-01-06 15:20:00;8120;1
3024;2;6;955;2265;Nachtlader;960;1000;0,4018636025561747;540;NCS;2021-01-06 15:55:00;8155;1
3027;2;6;960;2268;Nachtlader;720;1000;0,3490534677513334;540;NCS;2021-01-06 16:00:00;8160;1
3035;2;6;1010;2276;Nachtlader;960;1000;0,3079507520500707;540;NCS;2021-01-06 16:50:00;8210;1
3037;2;6;1020;2278;Nachtlader;840;1000;0,2722356507712886;540;NCS;2021-01-06 17:00:00;8220;1
3042;2;6;1060;2283;Nachtlader;720;1000;0,2495719227765697;540;NCS;2021-01-06 17:40:00;8260;1
3044;2;6;1070;2285;Nachtlader;840;1000;0,3028046778217518;540;NCS;2021-01-06 17:50:00;8270;1
3047;2;6;1080;2288;Nachtlader;840;1000;0,2314115498267411;540;NCS;2021-01-06 18:00:00;8280;1
3050;2;6;1090;2291;Nachtlader;840;1000;0,374690616910767;540;NCS;2021-01-06 18:10:00;8290;1
3051;2;6;1090;2292;Nachtlader;840;1000;0,2647723388444957;540;NCS;2021-01-06 18:10:00;8290;1
3052;2;6;1110;2293;Nachtlader;720;1000;0,3433629043328642;540;NCS;2021-01-06 18:30:00;8310;1
3054;2;6;1135;2295;Nachtlader;960;1000;0,1859761757152469;540;NCS;2021-01-06 18:55:00;8335;1
3055;2;6;1135;2296;Nachtlader;960;1000;0,293252664521588;540;NCS;2021-01-06 18:55:00;8335;1
3059;2;6;1150;2300;Nachtlader;840;1000;0,2007890538889087;540;NCS;2021-01-06 19:10:00;8350;1
3060;2;6;1150;2301;Nachtlader;960;1000;0,3560605114227041;540;NCS;2021-01-06 19:10:00;8350;1
3061;2;6;1155;2302;Nachtlader;600;1000;0,3651825422783513;540;NCS;2021-01-06 19:15:00;8355;1
3063;2;6;1165;2304;Nachtlader;840;1000;0,2136761638021254;540;NCS;2021-01-06 19:25:00;8365;1
3066;2;6;1180;2307;Nachtlader;720;1000;0,3075928714252725;540;NCS;2021-01-06 19:40:00;8380;1
3067;2;6;1180;2308;Nachtlader;960;1000;0,3525772300243008;540;NCS;2021-01-06 19:40:00;8380;1
3068;2;6;1180;2309;Nachtlader;720;1000;0,338906898624681;540;NCS;2021-01-06 19:40:00;8380;1
3070;2;6;1190;2311;Nachtlader;840;1000;0,2995408957852512;540;NCS;2021-01-06 19:50:00;8390;1
3074;2;6;1195;2315;Nachtlader;840;1000;0,2784147582960211;540;NCS;2021-01-06 19:55:00;8395;1
3075;2;6;1200;2316;Nachtlader;840;1000;0,1687432720611581;540;NCS;2021-01-06 20:00:00;8400;1
3076;2;6;1205;2317;Nachtlader;960;1000;0,1637541322585936;540;NCS;2021-01-06 20:05:00;8405;1
3077;2;6;1210;2318;Nachtlader;960;1000;0,3503259355497994;540;NCS;2021-01-06 20:10:00;8410;1
3079;2;6;1220;2320;Nachtlader;840;1000;0,2536676586988732;540;NCS;2021-01-06 20:20:00;8420;1
3080;2;6;1225;2321;Nachtlader;960;1000;0,3210585921218355;540;NCS;2021-01-06 20:25:00;8425;1
3082;2;6;1250;2323;Nachtlader;840;1000;0,2766566964665991;540;NCS;2021-01-06 20:50:00;8450;1
3083;2;6;1255;2324;Nachtlader;840;1000;0,2883271178863912;540;NCS;2021-01-06 20:55:00;8455;1
3085;2;6;1260;2326;Nachtlader;960;1000;0,2913786438104195;540;NCS;2021-01-06 21:00:00;8460;1
3086;2;6;1265;2327;Nachtlader;840;1000;0,213033067715916;540;NCS;2021-01-06 21:05:00;8465;1
3088;2;6;1270;2329;Nachtlader;840;1000;0,2395884435095448;540;NCS;2021-01-06 21:10:00;8470;1
3089;2;6;1270;2330;Nachtlader;720;1000;0,1773468017775448;540;NCS;2021-01-06 21:10:00;8470;1
3091;2;6;1275;2332;Nachtlader;720;1000;0,3349833379284181;540;NCS;2021-01-06 21:15:00;8475;1
3092;2;6;1275;2333;Nachtlader;840;1000;0,1707919810497832;540;NCS;2021-01-06 21:15:00;8475;1
3094;2;6;1295;2335;Nachtlader;960;1000;0,2540037294888272;540;NCS;2021-01-06 21:35:00;8495;1
3095;2;6;1300;2336;Nachtlader;720;1000;0,2099777251296249;540;NCS;2021-01-06 21:40:00;8500;1
3097;2;6;1305;2338;Nachtlader;960;1000;0,3020438285917397;540;NCS;2021-01-06 21:45:00;8505;1
3099;2;6;1355;2340;Nachtlader;960;1000;0,1237286590614868;540;NCS;2021-01-06 22:35:00;8555;1
3100;2;6;1355;2341;Nachtlader;960;1000;0,2957434073117879;540;NCS;2021-01-06 22:35:00;8555;1
3101;2;6;1360;2342;Nachtlader;840;1000;0,2885108644930806;540;NCS;2021-01-06 22:40:00;8560;1
3102;2;6;1370;2343;Nachtlader;720;1000;0,2072193186755073;540;NCS;2021-01-06 22:50:00;8570;1
3103;2;6;1380;2344;Nachtlader;960;1000;0,1264638446387167;540;NCS;2021-01-06 23:00:00;8580;1
3104;2;6;1385;2345;Nachtlader;960;1000;0,1318989283358806;540;NCS;2021-01-06 23:05:00;8585;1
3111;2;7;895;2352;Nachtlader;840;1000;0,3690364891084005;540;NCS;2021-01-07 14:55:00;9535;1
3116;2;7;1075;2357;Nachtlader;840;1000;0,3059601953838335;540;NCS;2021-01-07 17:55:00;9715;1
3118;2;7;1110;2359;Nachtlader;840;1000;0,2226268629738614;540;NCS;2021-01-07 18:30:00;9750;1
3123;2;7;1140;2364;Nachtlader;960;1000;0,1824216393772426;540;NCS;2021-01-07 19:00:00;9780;1
3126;2;7;1170;2367;Nachtlader;600;1000;0,2700669826008669;540;NCS;2021-01-07 19:30:00;9810;1
3128;2;7;1185;2369;Nachtlader;720;1000;0,1996757029737735;540;NCS;2021-01-07 19:45:00;9825;1
3130;2;7;1195;2371;Nachtlader;720;1000;0,2688922018768582;540;NCS;2021-01-07 19:55:00;9835;1
3132;2;7;1200;2373;Nachtlader;960;1000;0,2805996959436631;540;NCS;2021-01-07 20:00:00;9840;1
3136;2;7;1250;2377;Nachtlader;600;1000;0,2088006777189906;540;NCS;2021-01-07 20:50:00;9890;1
3138;2;7;1280;2379;Nachtlader;960;1000;0,1636788468499868;540;NCS;2021-01-07 21:20:00;9920;1
3140;2;7;1390;2381;Nachtlader;840;1000;0,2662371818879219;540;NCS;2021-01-07 23:10:00;10030;1
773;2;1;365;14;Schnelllader;960;1000;0,4311906177494398;45;HPC;2021-01-01 06:05:00;365;1
774;2;1;475;15;Schnelllader;720;1000;0,4931843580458326;45;HPC;2021-01-01 07:55:00;475;1
776;2;1;495;17;Schnelllader;960;1000;0,4542190318907008;45;HPC;2021-01-01 08:15:00;495;1
777;2;1;505;18;Schnelllader;960;1000;0,4993399559258102;45;HPC;2021-01-01 08:25:00;505;1
778;2;1;510;19;Schnelllader;960;1000;0,4920039838117585;45;HPC;2021-01-01 08:30:00;510;1
779;2;1;525;20;Schnelllader;840;1000;0,500573903712306;45;HPC;2021-01-01 08:45:00;525;1
780;2;1;550;21;Schnelllader;960;1000;0,5257121209349678;45;HPC;2021-01-01 09:10:00;550;1
781;2;1;555;22;Schnelllader;840;1000;0,44569102358209;45;HPC;2021-01-01 09:15:00;555;1
783;2;1;575;24;Schnelllader;840;1000;0,4341092074973653;45;HPC;2021-01-01 09:35:00;575;1
785;2;1;580;26;Schnelllader;960;1000;0,3622006590247491;45;HPC;2021-01-01 09:40:00;580;1
787;2;1;585;28;Schnelllader;960;1000;0,4082100931801957;45;HPC;2021-01-01 09:45:00;585;1
788;2;1;590;29;Schnelllader;960;1000;0,3863214440667443;45;HPC;2021-01-01 09:50:00;590;1
789;2;1;590;30;Schnelllader;840;1000;0,4883135257035836;45;HPC;2021-01-01 09:50:00;590;1
790;2;1;590;31;Schnelllader;840;1000;0,5294156325944666;45;HPC;2021-01-01 09:50:00;590;1
791;2;1;590;32;Schnelllader;960;1000;0,4357591196609056;45;HPC;2021-01-01 09:50:00;590;1
793;2;1;600;34;Schnelllader;600;1000;0,5201569041006215;45;HPC;2021-01-01 10:00:00;600;1
794;2;1;600;35;Schnelllader;840;1000;0,4062225876860255;45;HPC;2021-01-01 10:00:00;600;1
796;2;1;605;37;Schnelllader;840;1000;0,4125257789790464;45;HPC;2021-01-01 10:05:00;605;1
797;2;1;605;38;Schnelllader;960;1000;0,5216230414583403;45;HPC;2021-01-01 10:05:00;605;1
799;2;1;605;40;Schnelllader;960;1000;0,3855407630095784;45;HPC;2021-01-01 10:05:00;605;1
800;2;1;605;41;Schnelllader;600;1000;0,5208846441691132;45;HPC;2021-01-01 10:05:00;605;1
801;2;1;610;42;Schnelllader;960;1000;0,438099391820773;45;HPC;2021-01-01 10:10:00;610;1
802;2;1;610;43;Schnelllader;960;1000;0,5194981420353575;45;HPC;2021-01-01 10:10:00;610;1
803;2;1;615;44;Schnelllader;960;1000;0,4652038533006485;45;HPC;2021-01-01 10:15:00;615;1
804;2;1;620;45;Schnelllader;960;1000;0,4121404041972867;45;HPC;2021-01-01 10:20:00;620;1
805;2;1;620;46;Schnelllader;840;1000;0,4462089174300763;45;HPC;2021-01-01 10:20:00;620;1
806;2;1;620;47;Schnelllader;840;1000;0,4760768699352463;45;HPC;2021-01-01 10:20:00;620;1
807;2;1;625;48;Schnelllader;840;1000;0,4813647726689871;45;HPC;2021-01-01 10:25:00;625;1
808;2;1;625;49;Schnelllader;960;1000;0,4261915815469863;45;HPC;2021-01-01 10:25:00;625;1
810;2;1;630;51;Schnelllader;960;1000;0,3926446285603384;45;HPC;2021-01-01 10:30:00;630;1
811;2;1;630;52;Schnelllader;840;1000;0,4852470420018444;45;HPC;2021-01-01 10:30:00;630;1
812;2;1;635;53;Schnelllader;840;1000;0,4059895580374951;45;HPC;2021-01-01 10:35:00;635;1
813;2;1;640;54;Schnelllader;960;1000;0,478901958854977;45;HPC;2021-01-01 10:40:00;640;1
816;2;1;645;57;Schnelllader;960;1000;0,4082087498404406;45;HPC;2021-01-01 10:45:00;645;1
817;2;1;645;58;Schnelllader;960;1000;0,3792791176743362;45;HPC;2021-01-01 10:45:00;645;1
818;2;1;645;59;Schnelllader;840;1000;0,4453115393783473;45;HPC;2021-01-01 10:45:00;645;1
819;2;1;645;60;Schnelllader;720;1000;0,4438827283131993;45;HPC;2021-01-01 10:45:00;645;1
820;2;1;645;61;Schnelllader;840;1000;0,5109868242113541;45;HPC;2021-01-01 10:45:00;645;1
822;2;1;655;63;Schnelllader;840;1000;0,4738411304522115;45;HPC;2021-01-01 10:55:00;655;1
823;2;1;660;64;Schnelllader;960;1000;0,4713263434851115;45;HPC;2021-01-01 11:00:00;660;1
824;2;1;665;65;Schnelllader;960;1000;0,387988201631553;45;HPC;2021-01-01 11:05:00;665;1
825;2;1;665;66;Schnelllader;840;1000;0,5079353090819488;45;HPC;2021-01-01 11:05:00;665;1
826;2;1;670;67;Schnelllader;960;1000;0,4468920996050057;45;HPC;2021-01-01 11:10:00;670;1
827;2;1;675;68;Schnelllader;840;1000;0,4633596382755395;45;HPC;2021-01-01 11:15:00;675;1
828;2;1;675;69;Schnelllader;960;1000;0,4285171742218804;45;HPC;2021-01-01 11:15:00;675;1
829;2;1;680;70;Schnelllader;840;1000;0,5072071932311184;45;HPC;2021-01-01 11:20:00;680;1
830;2;1;680;71;Schnelllader;840;1000;0,383341434172959;45;HPC;2021-01-01 11:20:00;680;1
831;2;1;680;72;Schnelllader;960;1000;0,4451626400620088;45;HPC;2021-01-01 11:20:00;680;1
834;2;1;685;75;Schnelllader;840;1000;0,5010057694331027;45;HPC;2021-01-01 11:25:00;685;1
835;2;1;685;76;Schnelllader;960;1000;0,4350727377743374;45;HPC;2021-01-01 11:25:00;685;1
836;2;1;685;77;Schnelllader;960;1000;0,4408094383606845;45;HPC;2021-01-01 11:25:00;685;1
839;2;1;695;80;Schnelllader;840;1000;0,4055207142309415;45;HPC;2021-01-01 11:35:00;695;1
840;2;1;695;81;Schnelllader;960;1000;0,4975253951026399;45;HPC;2021-01-01 11:35:00;695;1
844;2;1;695;85;Schnelllader;960;1000;0,4464921660566972;45;HPC;2021-01-01 11:35:00;695;1
846;2;1;705;87;Schnelllader;840;1000;0,4696960451484389;45;HPC;2021-01-01 11:45:00;705;1
848;2;1;705;89;Schnelllader;960;1000;0,3716384416988421;45;HPC;2021-01-01 11:45:00;705;1
851;2;1;710;92;Schnelllader;960;1000;0,4005390845635893;45;HPC;2021-01-01 11:50:00;710;1
852;2;1;710;93;Schnelllader;840;1000;0,469742380432111;45;HPC;2021-01-01 11:50:00;710;1
853;2;1;710;94;Schnelllader;840;1000;0,4207336565405406;45;HPC;2021-01-01 11:50:00;710;1
855;2;1;720;96;Schnelllader;960;1000;0,3923976536315873;45;HPC;2021-01-01 12:00:00;720;1
857;2;1;720;98;Schnelllader;840;1000;0,4726828068381709;45;HPC;2021-01-01 12:00:00;720;1
858;2;1;725;99;Schnelllader;840;1000;0,3942000987595206;45;HPC;2021-01-01 12:05:00;725;1
863;2;1;735;104;Schnelllader;960;1000;0,4589580768442589;45;HPC;2021-01-01 12:15:00;735;1
864;2;1;735;105;Schnelllader;960;1000;0,4718807344617363;45;HPC;2021-01-01 12:15:00;735;1
865;2;1;740;106;Schnelllader;960;1000;0,3880873972687583;45;HPC;2021-01-01 12:20:00;740;1
867;2;1;740;108;Schnelllader;720;1000;0,4624084179202967;45;HPC;2021-01-01 12:20:00;740;1
868;2;1;745;109;Schnelllader;840;1000;0,4339242666197025;45;HPC;2021-01-01 12:25:00;745;1
869;2;1;750;110;Schnelllader;960;1000;0,3864082116224165;45;HPC;2021-01-01 12:30:00;750;1
870;2;1;750;111;Schnelllader;960;1000;0,428723611494759;45;HPC;2021-01-01 12:30:00;750;1
871;2;1;750;112;Schnelllader;840;1000;0,4857050936778281;45;HPC;2021-01-01 12:30:00;750;1
872;2;1;755;113;Schnelllader;720;1000;0,4491171359159626;45;HPC;2021-01-01 12:35:00;755;1
873;2;1;755;114;Schnelllader;840;1000;0,4344346975098896;45;HPC;2021-01-01 12:35:00;755;1
874;2;1;755;115;Schnelllader;840;1000;0,396881521469517;45;HPC;2021-01-01 12:35:00;755;1
877;2;1;765;118;Schnelllader;960;1000;0,4153634891981057;45;HPC;2021-01-01 12:45:00;765;1
878;2;1;765;119;Schnelllader;960;1000;0,4433098171717559;45;HPC;2021-01-01 12:45:00;765;1
879;2;1;765;120;Schnelllader;840;1000;0,4646188605066502;45;HPC;2021-01-01 12:45:00;765;1
880;2;1;765;121;Schnelllader;840;1000;0,410058489809922;45;HPC;2021-01-01 12:45:00;765;1
882;2;1;770;123;Schnelllader;960;1000;0,4031321582417076;45;HPC;2021-01-01 12:50:00;770;1
884;2;1;775;125;Schnelllader;960;1000;0,4032148333600466;45;HPC;2021-01-01 12:55:00;775;1
886;2;1;775;127;Schnelllader;960;1000;0,361491637245896;45;HPC;2021-01-01 12:55:00;775;1
887;2;1;775;128;Schnelllader;720;1000;0,4620692178306338;45;HPC;2021-01-01 12:55:00;775;1
889;2;1;780;130;Schnelllader;600;1000;0,4704897165388607;45;HPC;2021-01-01 13:00:00;780;1
894;2;1;790;135;Schnelllader;840;1000;0,4053423757497202;45;HPC;2021-01-01 13:10:00;790;1
895;2;1;790;136;Schnelllader;960;1000;0,3969275667989276;45;HPC;2021-01-01 13:10:00;790;1
898;2;1;795;139;Schnelllader;960;1000;0,4200413766565235;45;HPC;2021-01-01 13:15:00;795;1
900;2;1;800;141;Schnelllader;840;1000;0,3821875356824187;45;HPC;2021-01-01 13:20:00;800;1
901;2;1;800;142;Schnelllader;720;1000;0,4235769969669212;45;HPC;2021-01-01 13:20:00;800;1
902;2;1;805;143;Schnelllader;840;1000;0,4367757162015837;45;HPC;2021-01-01 13:25:00;805;1
903;2;1;810;144;Schnelllader;720;1000;0,4233879596726636;45;HPC;2021-01-01 13:30:00;810;1
910;2;1;830;151;Schnelllader;840;1000;0,3974644649153763;45;HPC;2021-01-01 13:50:00;830;1
911;2;1;835;152;Schnelllader;960;1000;0,3682864978008464;45;HPC;2021-01-01 13:55:00;835;1
912;2;1;840;153;Schnelllader;960;1000;0,374115428406459;45;HPC;2021-01-01 14:00:00;840;1
913;2;1;845;154;Schnelllader;960;1000;0,4475989042193151;45;HPC;2021-01-01 14:05:00;845;1
915;2;1;855;156;Schnelllader;960;1000;0,3601079704292205;45;HPC;2021-01-01 14:15:00;855;1
929;2;1;885;170;Schnelllader;960;1000;0,403955250751465;45;HPC;2021-01-01 14:45:00;885;1
932;2;1;890;173;Schnelllader;960;1000;0,3863084534917906;45;HPC;2021-01-01 14:50:00;890;1
934;2;1;910;175;Schnelllader;960;1000;0,4377536700506412;45;HPC;2021-01-01 15:10:00;910;1
942;2;1;935;183;Schnelllader;960;1000;0,4047660753576542;45;HPC;2021-01-01 15:35:00;935;1
955;2;1;980;196;Schnelllader;960;1000;0,3531376493791871;45;HPC;2021-01-01 16:20:00;980;1
964;2;1;1015;205;Schnelllader;840;1000;0,4106388887632715;45;HPC;2021-01-01 16:55:00;1015;1
971;2;1;1035;212;Schnelllader;960;1000;0,4034095010257354;45;HPC;2021-01-01 17:15:00;1035;1
977;2;1;1045;218;Schnelllader;960;1000;0,3730938598898234;45;HPC;2021-01-01 17:25:00;1045;1
